user,login_count,night_logins,usb_count,file_activity_count,anomaly_label,risk_score
EMP02819,245,4,18,45,1,17.50
EMP02820,128,2,11,193,1,14.45
EMP02821,301,1,9,171,1,8.61
EMP02822,171,3,6,195,1,16.59
EMP02823,116,4,0,129,1,6.51
EMP02824,1043,40,524,1799,1,25.04
EMP02825,152,3,13,164,1,22.05
EMP02826,111,3,9,58,1,1.66
EMP02827,926,42,97,2015,1,29.82
EMP02828,64,3,7,70,1,2.43
EMP02829,346,0,2,6,1,6.65
EMP02830,91,0,4,109,1,3.67
EMP02831,171,2,19,55,1,7.85
EMP02832,139,2,19,104,1,16.72
EMP02833,317,0,19,115,1,1.22
EMP02834,187,2,19,187,1,0.25
EMP02835,175,1,16,101,1,4.47
EMP02836,295,3,17,22,1,15.81
EMP02837,177,2,6,19,1,7.90
EMP02838,343,0,18,180,1,21.47
EMP02839,438,41,325,2075,1,49.67
EMP02840,117,1,3,141,1,6.82
EMP02841,212,4,15,185,1,12.42
EMP02842,173,0,14,109,1,10.49
EMP02843,1056,237,4289,5827,-1,53.50
EMP02844,322,4,1,182,1,3.90
EMP02845,117,2,7,113,1,15.44
EMP02846,119,0,11,137,1,20.72
EMP02847,498,26,108,1795,1,27.97
EMP02848,1305,132,6887,11716,-1,63.20
EMP02849,1175,44,308,1556,1,26.47
EMP02850,619,57,291,1942,1,27.81
EMP02851,205,1,19,157,1,4.70
EMP02852,170,0,16,103,1,3.64
EMP02853,311,4,14,91,1,13.95
EMP02854,242,1,19,192,1,18.36
EMP02855,307,1,13,120,1,17.65
EMP02856,279,4,9,145,1,10.47
EMP02857,239,1,11,131,1,15.95
EMP02858,189,4,18,112,1,13.92
EMP02859,850,48,483,1129,1,31.21
EMP02860,338,4,18,136,1,16.00
EMP02861,109,0,9,122,1,10.25
EMP02862,146,2,8,114,1,4.92
EMP02863,224,0,5,5,1,17.53
EMP02864,217,1,0,113,1,8.98
EMP02865,231,4,12,155,1,11.61
EMP02866,128,4,7,166,1,2.17
EMP02867,179,4,8,44,1,19.12
EMP02868,184,3,18,95,1,22.37
EMP02869,113,1,13,184,1,16.20
EMP02870,115,4,16,34,1,14.73
EMP02871,66,2,13,91,1,16.94
EMP02872,288,0,3,107,1,9.02
EMP02873,113,4,12,198,1,16.79
EMP02874,329,4,15,16,1,21.99
EMP02875,170,2,2,152,1,14.92
EMP02876,184,2,10,169,1,15.65
EMP02877,215,1,19,19,1,21.68
EMP02878,223,0,7,143,1,4.12
EMP02879,1253,269,4461,8653,-1,56.79
EMP02880,56,0,0,133,1,22.92
EMP02881,260,3,7,121,1,16.32
EMP02882,202,2,7,74,1,1.94
EMP02883,248,2,6,135,1,14.21
EMP02884,205,4,4,54,1,0.04
EMP02885,124,0,5,99,1,0.28
EMP02886,102,2,17,175,1,11.53
EMP02887,56,3,10,120,1,2.36
EMP02888,187,4,16,24,1,23.52
EMP02889,265,3,18,172,1,8.01
EMP02890,324,4,0,38,1,16.86
EMP02891,327,0,10,136,1,17.70
EMP02892,64,3,3,136,1,16.35
EMP02893,171,3,12,134,1,4.56
EMP02894,1510,203,2972,12194,-1,58.93
EMP02895,170,4,5,56,1,1.57
EMP02896,151,3,0,65,1,14.92
EMP02897,198,2,3,111,1,5.46
EMP02898,1004,111,5385,5802,-1,86.08
EMP02899,254,4,5,172,1,3.76
EMP02900,278,4,12,1,1,0.77
EMP02901,221,2,13,49,1,13.84
EMP02902,291,3,16,192,1,8.40
EMP02903,157,1,14,144,1,6.72
EMP02904,79,1,16,36,1,23.02
EMP02905,315,0,16,129,1,4.48
EMP02906,243,0,10,199,1,10.17
EMP02907,248,4,14,28,1,20.98
EMP02908,1958,102,6146,5222,-1,57.28
EMP02909,116,2,19,8,1,9.62
EMP02910,294,2,4,16,1,18.74
EMP02911,113,4,4,106,1,16.98
EMP02912,177,2,3,163,1,3.09
EMP02913,402,57,549,1399,1,42.24
EMP02914,122,1,13,4,1,9.27
EMP02915,230,0,0,103,1,3.62
EMP02916,346,0,2,89,1,11.62
EMP02917,1609,181,4315,14267,-1,71.63
EMP02918,1454,136,5361,10099,-1,69.58
EMP02919,302,0,17,153,1,19.94
EMP02920,64,0,19,24,1,5.60
EMP02921,321,3,19,161,1,17.25
EMP02922,116,4,17,95,1,12.56
EMP02923,326,3,16,72,1,16.45
EMP02924,719,12,291,1475,1,32.45
EMP02925,202,2,4,17,1,4.84
EMP02926,168,2,17,68,1,14.87
EMP02927,311,1,0,114,1,18.44
EMP02928,557,12,398,1846,1,45.94
EMP02929,113,4,12,130,1,2.47
EMP02930,188,2,7,175,1,13.77
EMP02931,147,4,17,24,1,22.56
EMP02932,182,1,1,118,1,3.01
EMP02933,138,1,13,30,1,18.30
EMP02934,146,0,4,57,1,21.03
EMP02935,115,1,8,52,1,10.23
EMP02936,796,45,531,2196,1,34.41
EMP02937,50,0,10,24,1,11.79
EMP02938,124,0,3,139,1,5.77
EMP02939,706,44,51,776,1,28.06
EMP02940,192,2,16,156,1,9.45
EMP02941,323,2,13,193,1,21.23
EMP02942,152,0,11,58,1,23.24
EMP02943,208,3,2,120,1,21.65
EMP02944,155,4,11,168,1,16.69
EMP02945,153,0,13,67,1,11.61
EMP02946,237,0,8,155,1,4.64
EMP02947,76,3,14,185,1,9.85
EMP02948,113,1,12,8,1,17.06
EMP02949,1249,141,4517,8914,-1,96.32
EMP02950,465,25,176,1830,1,45.90
EMP02951,523,30,279,1967,1,33.41
EMP02952,236,3,18,47,1,12.65
EMP02953,726,38,378,1042,1,27.58
EMP02954,199,4,15,165,1,19.73
EMP02955,313,3,2,130,1,21.33
EMP02956,187,2,15,179,1,9.27
EMP02957,344,3,1,32,1,15.59
EMP02958,310,0,2,79,1,11.17
EMP02959,496,19,228,540,1,26.85
EMP02960,300,2,2,147,1,8.94
EMP02961,317,4,6,44,1,21.52
EMP02962,202,4,9,177,1,17.56
EMP02963,110,0,19,178,1,3.55
EMP02964,274,3,12,51,1,2.35
EMP02965,1120,31,51,796,1,36.03
EMP02966,1394,286,3061,14813,-1,82.68
EMP02967,338,0,5,126,1,19.41
EMP02968,187,3,6,199,1,8.77
EMP02969,248,3,6,119,1,18.97
EMP02970,99,2,14,105,1,21.55
EMP02971,232,0,1,144,1,6.99
EMP02972,189,2,7,131,1,1.33
EMP02973,627,48,301,2212,1,49.68
EMP02974,89,1,11,97,1,12.24
EMP02975,540,39,171,972,1,27.80
EMP02976,234,4,7,100,1,16.92
EMP02977,638,54,482,535,1,40.51
EMP02978,93,0,13,193,1,15.52
EMP02979,333,2,3,199,1,23.03
EMP02980,629,11,244,1509,1,46.19
EMP02981,165,0,13,69,1,1.73
EMP02982,501,51,344,2475,1,43.36
EMP02983,140,0,18,147,1,21.29
EMP02984,942,49,70,1463,1,36.25
EMP02985,315,0,11,75,1,0.28
EMP02986,70,0,17,82,1,16.76
EMP02987,123,2,4,6,1,6.32
EMP02988,276,2,5,178,1,19.43
EMP02989,110,4,19,96,1,21.97
EMP02990,74,4,0,196,1,1.85
EMP02991,194,3,0,151,1,8.33
EMP02992,801,40,187,1972,1,41.38
EMP02993,274,4,6,5,1,2.36
EMP02994,639,31,90,1804,1,47.61
EMP02995,312,1,0,107,1,2.99
EMP02996,270,0,5,59,1,7.66
EMP02997,981,19,525,925,1,39.86
EMP02998,79,2,19,94,1,3.31
EMP02999,305,0,14,26,1,14.25
EMP03000,243,4,11,105,1,1.31
EMP03001,101,0,6,19,1,15.47
EMP03002,260,3,10,101,1,6.90
EMP03003,131,3,19,85,1,19.29
EMP03004,317,2,10,121,1,23.80
EMP03005,170,1,2,130,1,10.86
EMP03006,811,55,348,1615,1,41.80
EMP03007,582,31,165,1031,1,27.05
EMP03008,184,0,5,190,1,13.10
EMP03009,679,26,105,2454,1,36.10
EMP03010,99,3,15,175,1,5.60
EMP03011,243,0,3,137,1,22.26
EMP03012,299,1,8,123,1,20.97
EMP03013,131,0,4,36,1,12.29
EMP03014,258,3,14,169,1,3.46
EMP03015,79,3,7,103,1,21.25
EMP03016,131,4,4,168,1,6.47
EMP03017,301,4,2,85,1,18.46
EMP03018,79,1,11,3,1,7.85
EMP03019,1102,10,527,657,1,43.82
EMP03020,249,2,12,5,1,0.05
EMP03021,93,1,16,63,1,17.14
EMP03022,341,3,2,62,1,4.90
EMP03023,283,0,9,189,1,0.72
EMP03024,261,3,10,145,1,17.80
EMP03025,61,1,15,27,1,21.59
EMP03026,261,0,8,196,1,4.12
EMP03027,160,2,10,81,1,19.01
EMP03028,233,4,9,45,1,20.68
EMP03029,333,4,18,102,1,6.58
EMP03030,174,4,14,186,1,18.67
EMP03031,234,1,4,163,1,6.18
EMP03032,251,4,14,111,1,18.28
EMP03033,268,4,15,20,1,18.49
EMP03034,83,1,14,46,1,23.90
EMP03035,275,0,7,104,1,20.24
EMP03036,330,4,4,18,1,19.95
EMP03037,1339,189,6593,12014,-1,75.79
EMP03038,299,2,8,81,1,6.14
EMP03039,125,1,14,58,1,13.25
EMP03040,277,4,1,167,1,15.84
EMP03041,320,1,13,71,1,17.63
EMP03042,51,4,9,152,1,2.27
EMP03043,152,0,10,137,1,4.57
EMP03044,128,2,10,42,1,13.77
EMP03045,86,1,12,87,1,2.72
EMP03046,155,1,14,21,1,15.74
EMP03047,291,0,8,43,1,5.39
EMP03048,94,4,13,2,1,16.76
EMP03049,299,1,13,98,1,11.98
EMP03050,199,2,12,166,1,2.02
EMP03051,271,1,16,192,1,11.51
EMP03052,259,2,8,89,1,11.84
EMP03053,330,0,18,149,1,7.29
EMP03054,446,49,467,668,1,33.02
EMP03055,151,4,7,153,1,12.64
EMP03056,153,0,2,89,1,1.41
EMP03057,482,51,428,1842,1,30.37
EMP03058,230,2,16,6,1,22.09
EMP03059,173,1,10,25,1,8.81
EMP03060,274,4,3,44,1,20.41
EMP03061,125,3,6,52,1,5.98
EMP03062,205,1,13,98,1,10.15
EMP03063,69,0,7,151,1,0.47
EMP03064,345,0,19,147,1,21.60
EMP03065,50,4,7,113,1,13.71
EMP03066,263,1,15,6,1,23.12
EMP03067,117,1,7,41,1,13.24
EMP03068,108,3,7,117,1,17.93
EMP03069,1883,132,4961,5702,-1,89.73
EMP03070,128,3,6,126,1,9.63
EMP03071,226,4,1,84,1,0.35
EMP03072,183,0,6,176,1,20.37
EMP03073,303,3,10,63,1,11.19
EMP03074,137,1,10,49,1,11.14
EMP03075,915,25,294,1456,1,31.40
EMP03076,289,2,6,145,1,7.22
EMP03077,59,1,4,5,1,4.77
EMP03078,273,3,7,11,1,18.48
EMP03079,220,1,15,9,1,7.62
EMP03080,1084,57,260,1167,1,37.86
EMP03081,116,3,14,104,1,7.94
EMP03082,252,2,3,5,1,8.75
EMP03083,264,4,13,33,1,2.16
EMP03084,183,0,8,45,1,9.13
EMP03085,200,0,13,137,1,4.47
EMP03086,104,3,5,54,1,6.29
EMP03087,845,10,205,1059,1,29.70
EMP03088,217,2,12,142,1,6.67
EMP03089,141,0,4,141,1,8.96
EMP03090,100,0,10,35,1,10.94
EMP03091,124,0,17,15,1,10.10
EMP03092,224,4,16,138,1,22.83
EMP03093,126,4,19,54,1,14.79
EMP03094,304,4,2,166,1,10.88
EMP03095,296,1,5,14,1,21.99
EMP03096,306,0,8,122,1,23.37
EMP03097,856,30,402,2198,1,42.16
EMP03098,153,1,12,68,1,17.64
EMP03099,321,0,9,9,1,1.29
EMP03100,249,2,14,98,1,12.59
EMP03101,604,16,465,2224,1,48.08
EMP03102,172,1,8,168,1,12.37
EMP03103,256,4,14,195,1,19.23
EMP03104,152,3,0,139,1,17.62
EMP03105,307,4,3,66,1,2.29
EMP03106,257,4,14,80,1,22.14
EMP03107,268,0,1,162,1,3.99
EMP03108,140,2,18,153,1,5.29
EMP03109,288,3,11,170,1,4.65
EMP03110,291,2,4,117,1,17.23
EMP03111,119,2,5,107,1,7.14
EMP03112,131,1,2,5,1,7.15
EMP03113,761,26,301,2380,1,45.10
EMP03114,243,4,2,174,1,2.96
EMP03115,1186,109,3785,7568,-1,58.92
EMP03116,182,1,19,193,1,13.53
EMP03117,221,1,9,17,1,7.19
EMP03118,966,33,133,1756,1,33.35
EMP03119,650,44,213,1469,1,35.14
EMP03120,720,42,232,1765,1,46.31
EMP03121,1116,50,448,1231,1,28.17
EMP03122,561,38,204,525,1,28.61
EMP03123,174,3,7,116,1,16.46
EMP03124,317,2,15,123,1,18.42
EMP03125,322,1,12,163,1,18.75
EMP03126,93,2,5,61,1,7.94
EMP03127,1269,294,3871,13369,-1,58.21
EMP03128,99,2,15,109,1,10.33
EMP03129,319,1,5,61,1,17.71
EMP03130,70,2,3,88,1,16.68
EMP03131,200,4,13,88,1,20.49
EMP03132,1102,38,344,706,1,42.42
EMP03133,311,3,1,170,1,8.14
EMP03134,83,0,9,169,1,8.34
EMP03135,271,3,3,121,1,4.34
EMP03136,279,1,19,193,1,6.55
EMP03137,177,4,16,154,1,16.25
EMP03138,96,0,13,186,1,17.63
EMP03139,150,4,18,25,1,16.75
EMP03140,229,4,8,162,1,23.36
EMP03141,65,4,0,82,1,21.29
EMP03142,262,2,17,27,1,21.81
EMP03143,552,40,181,2004,1,43.87
EMP03144,341,2,2,77,1,14.72
EMP03145,134,3,3,130,1,12.54
EMP03146,316,1,4,172,1,9.75
EMP03147,576,29,237,1174,1,34.96
EMP03148,289,2,2,177,1,20.83
EMP03149,324,3,7,165,1,19.94
EMP03150,297,2,4,32,1,11.49
EMP03151,289,0,14,26,1,13.60
EMP03152,326,0,1,30,1,12.25
EMP03153,1101,166,3489,11965,-1,75.42
EMP03154,155,2,17,6,1,8.49
EMP03155,77,1,15,156,1,11.24
EMP03156,190,0,0,83,1,1.79
EMP03157,1958,244,5991,9984,-1,53.19
EMP03158,239,3,4,173,1,22.37
EMP03159,239,1,13,74,1,5.14
EMP03160,252,1,7,112,1,16.54
EMP03161,301,1,12,189,1,21.78
EMP03162,333,4,9,171,1,16.88
EMP03163,664,41,314,1995,1,33.99
EMP03164,343,2,9,81,1,11.41
EMP03165,340,4,10,59,1,23.93
EMP03166,192,2,6,125,1,12.93
EMP03167,195,2,17,50,1,3.97
EMP03168,221,1,17,165,1,21.47
EMP03169,302,1,8,196,1,12.84
EMP03170,258,4,12,14,1,20.33
EMP03171,642,16,257,992,1,25.92
EMP03172,271,3,9,53,1,23.81
EMP03173,928,17,208,572,1,25.62
EMP03174,203,2,17,36,1,2.22
EMP03175,499,15,434,1043,1,34.81
EMP03176,241,3,1,25,1,13.14
EMP03177,59,3,3,108,1,7.51
EMP03178,129,2,10,118,1,3.31
EMP03179,108,2,0,176,1,20.04
EMP03180,279,4,4,71,1,19.09
EMP03181,250,3,18,46,1,3.85
EMP03182,826,29,211,1102,1,30.75
EMP03183,74,3,1,143,1,19.06
EMP03184,325,2,15,20,1,19.03
EMP03185,349,0,9,30,1,22.02
EMP03186,173,2,10,109,1,13.04
EMP03187,219,4,11,60,1,23.58
EMP03188,242,2,10,183,1,19.18
EMP03189,209,1,5,146,1,4.78
EMP03190,111,3,1,160,1,19.27
EMP03191,292,1,13,33,1,8.68
EMP03192,325,3,12,122,1,7.99
EMP03193,245,3,16,109,1,9.30
EMP03194,1011,38,271,1279,1,33.60
EMP03195,283,0,2,14,1,23.35
EMP03196,972,17,96,2172,1,43.05
EMP03197,99,4,12,188,1,6.63
EMP03198,266,3,5,157,1,5.76
EMP03199,106,3,18,144,1,7.54
EMP03200,289,0,11,104,1,3.26
EMP03201,628,52,514,627,1,30.65
EMP03202,720,18,118,2218,1,42.52
EMP03203,307,3,12,114,1,13.69
EMP03204,211,4,12,152,1,14.08
EMP03205,273,3,0,184,1,12.98
EMP03206,193,3,0,197,1,22.28
EMP03207,126,2,18,154,1,3.69
EMP03208,546,44,440,683,1,30.93
EMP03209,966,14,368,2137,1,40.70
EMP03210,201,2,8,40,1,2.93
EMP03211,244,3,18,123,1,17.04
EMP03212,583,55,54,1923,1,44.49
EMP03213,267,1,8,154,1,20.46
EMP03214,227,2,17,98,1,21.48
EMP03215,493,27,267,1202,1,45.07
EMP03216,137,4,13,2,1,9.20
EMP03217,270,1,16,155,1,21.63
EMP03218,739,34,258,1872,1,37.17
EMP03219,256,0,4,116,1,15.03
EMP03220,118,0,10,82,1,3.83
EMP03221,249,2,3,87,1,3.49
EMP03222,115,4,3,87,1,9.82
EMP03223,312,4,17,76,1,16.24
EMP03224,124,0,10,14,1,12.94
EMP03225,248,3,13,132,1,20.25
EMP03226,1191,15,203,2094,1,45.85
EMP03227,54,1,6,186,1,5.10
EMP03228,325,0,13,139,1,17.48
EMP03229,973,24,444,1799,1,41.23
EMP03230,901,15,277,1586,1,25.26
EMP03231,174,3,9,189,1,3.83
EMP03232,193,4,0,109,1,4.02
EMP03233,99,3,2,195,1,7.84
EMP03234,69,4,15,17,1,14.40
EMP03235,78,3,19,113,1,12.50
EMP03236,335,4,10,19,1,3.95
EMP03237,134,1,15,57,1,18.64
EMP03238,219,3,11,180,1,10.81
EMP03239,54,2,7,66,1,20.47
EMP03240,1040,32,404,2137,1,43.31
EMP03241,714,15,182,775,1,28.91
EMP03242,273,1,9,138,1,20.76
EMP03243,194,2,6,134,1,17.28
EMP03244,136,0,6,27,1,13.59
EMP03245,188,3,17,63,1,19.69
EMP03246,474,27,504,873,1,46.79
EMP03247,597,21,380,1009,1,42.22
EMP03248,89,2,0,16,1,9.00
EMP03249,215,4,3,29,1,12.45
EMP03250,153,3,2,50,1,4.24
EMP03251,100,1,13,108,1,7.25
EMP03252,1182,27,157,542,1,41.59
EMP03253,322,0,18,73,1,14.04
EMP03254,204,3,5,35,1,22.40
EMP03255,155,1,1,172,1,11.26
EMP03256,826,56,67,1180,1,29.54
EMP03257,239,1,11,120,1,22.68
EMP03258,833,18,70,751,1,43.05
EMP03259,100,3,16,78,1,21.44
EMP03260,205,4,10,143,1,11.23
EMP03261,233,2,6,178,1,18.94
EMP03262,247,2,19,140,1,19.21
EMP03263,654,44,291,1384,1,30.99
EMP03264,894,50,163,2214,1,28.36
EMP03265,67,1,5,40,1,8.34
EMP03266,726,15,184,1298,1,47.09
EMP03267,225,2,0,8,1,22.63
EMP03268,266,2,14,100,1,13.94
EMP03269,744,38,476,571,1,45.99
EMP03270,285,2,11,129,1,11.74
EMP03271,268,0,8,60,1,0.65
EMP03272,282,4,16,4,1,17.20
EMP03273,786,49,92,710,1,46.58
EMP03274,214,3,0,8,1,19.64
EMP03275,328,1,0,155,1,1.41
EMP03276,333,4,19,151,1,10.30
EMP03277,268,1,4,83,1,9.26
EMP03278,115,3,17,59,1,7.98
EMP03279,755,24,114,1052,1,36.42
EMP03280,327,2,3,28,1,9.51
EMP03281,113,1,1,55,1,13.80
EMP03282,452,57,278,1280,1,42.39
EMP03283,152,0,19,35,1,4.33
EMP03284,184,4,1,60,1,0.93
EMP03285,1029,24,250,2202,1,44.36
EMP03286,176,3,6,150,1,19.91
EMP03287,92,1,7,151,1,5.24
EMP03288,988,15,384,1356,1,34.33
EMP03289,74,3,12,167,1,15.25
EMP03290,166,0,10,15,1,7.25
EMP03291,93,1,3,1,1,3.52
EMP03292,192,1,13,19,1,1.34
EMP03293,157,4,8,80,1,20.88
EMP03294,811,52,364,1508,1,44.18
EMP03295,101,1,13,44,1,14.16
EMP03296,238,2,5,45,1,3.36
EMP03297,56,3,17,26,1,13.78
EMP03298,337,1,8,39,1,9.21
EMP03299,152,0,17,135,1,18.79
EMP03300,219,3,14,118,1,1.25
EMP03301,63,3,8,181,1,2.00
EMP03302,1980,258,4464,6163,-1,72.63
EMP03303,296,3,13,23,1,18.10
EMP03304,1187,52,196,2405,1,39.41
EMP03305,241,3,2,56,1,3.96
EMP03306,1829,119,6354,6540,-1,55.32
EMP03307,63,3,12,19,1,23.83
EMP03308,313,4,19,108,1,22.57
EMP03309,331,0,16,193,1,8.78
EMP03310,59,2,17,26,1,13.70
EMP03311,167,2,11,192,1,15.36
EMP03312,184,4,12,196,1,8.96
EMP03313,342,3,6,8,1,16.47
EMP03314,325,4,1,4,1,9.49
EMP03315,272,4,7,160,1,2.48
EMP03316,274,0,7,141,1,21.87
EMP03317,186,4,10,23,1,10.41
EMP03318,75,2,16,107,1,4.42
EMP03319,54,0,6,138,1,15.45
EMP03320,91,3,15,92,1,16.31
EMP03321,95,2,6,139,1,16.77
EMP03322,299,4,18,153,1,5.05
EMP03323,109,3,4,91,1,14.47
EMP03324,1199,51,498,655,1,45.20
EMP03325,259,2,15,8,1,22.08
EMP03326,231,3,13,96,1,22.37
EMP03327,152,2,13,6,1,17.57
EMP03328,116,2,2,43,1,12.97
EMP03329,194,2,0,159,1,11.06
EMP03330,81,1,19,169,1,2.52
EMP03331,765,52,375,2151,1,39.58
EMP03332,106,2,9,196,1,3.19
EMP03333,316,2,6,177,1,13.05
EMP03334,238,1,6,119,1,16.88
EMP03335,226,2,12,163,1,13.01
EMP03336,589,36,426,1389,1,37.55
EMP03337,129,1,0,65,1,4.42
EMP03338,254,0,19,30,1,5.04
EMP03339,252,1,12,15,1,20.77
EMP03340,204,3,3,3,1,7.96
EMP03341,162,2,2,74,1,4.84
EMP03342,118,2,14,66,1,22.43
EMP03343,331,0,11,2,1,14.65
EMP03344,249,1,1,110,1,17.12
EMP03345,109,2,2,49,1,22.95
EMP03346,298,2,7,36,1,14.63
EMP03347,307,1,14,144,1,16.22
EMP03348,168,3,3,55,1,21.24
EMP03349,260,0,12,67,1,18.63
EMP03350,92,3,7,0,1,1.12
EMP03351,233,3,10,151,1,4.33
EMP03352,152,2,4,46,1,15.94
EMP03353,290,0,9,21,1,17.52
EMP03354,317,3,16,100,1,20.77
EMP03355,293,3,8,123,1,4.33
EMP03356,331,1,16,100,1,22.65
EMP03357,57,2,0,54,1,4.92
EMP03358,183,2,7,32,1,6.61
EMP03359,264,2,5,126,1,6.83
EMP03360,105,3,6,109,1,12.20
EMP03361,193,1,5,141,1,21.50
EMP03362,312,3,18,66,1,7.26
EMP03363,73,1,0,33,1,19.52
EMP03364,57,3,13,198,1,23.11
EMP03365,141,2,16,105,1,11.08
EMP03366,283,4,11,144,1,23.96
EMP03367,413,31,281,2457,1,28.75
EMP03368,138,3,14,42,1,18.79
EMP03369,73,2,15,111,1,21.55
EMP03370,313,1,18,159,1,11.72
EMP03371,273,3,19,94,1,19.54
EMP03372,135,4,4,101,1,3.85
EMP03373,262,4,15,123,1,3.74
EMP03374,295,2,0,161,1,8.05
EMP03375,296,1,17,191,1,8.97
EMP03376,918,52,322,1209,1,38.20
EMP03377,124,1,7,151,1,0.69
EMP03378,95,1,15,154,1,0.69
EMP03379,124,2,12,64,1,7.64
EMP03380,200,3,12,135,1,23.31
EMP03381,345,1,17,1,1,5.13
EMP03382,146,3,14,24,1,9.23
EMP03383,1045,17,357,2291,1,42.81
EMP03384,140,1,0,106,1,18.30
EMP03385,417,35,91,2239,1,44.98
EMP03386,152,1,7,0,1,2.94
EMP03387,306,3,9,113,1,23.98
EMP03388,1225,221,3147,6849,-1,78.72
EMP03389,173,0,10,16,1,15.52
EMP03390,226,4,5,173,1,18.46
EMP03391,214,0,3,76,1,9.81
EMP03392,100,2,1,92,1,17.88
EMP03393,120,3,19,11,1,8.16
EMP03394,986,28,451,1215,1,34.47
EMP03395,100,4,3,88,1,9.21
EMP03396,112,3,11,26,1,0.80
EMP03397,199,4,7,44,1,5.69
EMP03398,542,53,149,765,1,27.12
EMP03399,775,12,403,2055,1,39.49
EMP03400,246,4,15,110,1,16.95
EMP03401,889,25,198,2248,1,40.00
EMP03402,453,20,128,1213,1,42.70
EMP03403,1793,139,4584,6095,-1,99.67
EMP03404,454,49,158,2316,1,30.41
EMP03405,283,3,7,50,1,13.47
EMP03406,252,3,8,169,1,4.20
EMP03407,303,0,12,47,1,13.13
EMP03408,66,0,12,148,1,6.52
EMP03409,73,3,13,88,1,3.84
EMP03410,1693,161,6025,11921,-1,97.36
EMP03411,134,2,0,74,1,2.59
EMP03412,130,1,7,45,1,20.03
EMP03413,148,3,10,155,1,6.72
EMP03414,84,2,8,35,1,6.10
EMP03415,94,3,5,197,1,11.21
EMP03416,198,4,0,120,1,23.57
EMP03417,182,1,13,72,1,12.10
EMP03418,145,1,19,123,1,11.83
EMP03419,163,3,3,134,1,22.91
EMP03420,940,23,241,865,1,33.20
EMP03421,319,1,17,44,1,7.28
EMP03422,1707,169,2662,7468,-1,70.42
EMP03423,1097,38,365,2196,1,40.63
EMP03424,175,0,18,146,1,14.54
EMP03425,184,3,17,157,1,18.35
EMP03426,180,1,1,23,1,21.27
EMP03427,333,3,17,6,1,14.10
EMP03428,815,44,165,1504,1,48.12
EMP03429,185,2,10,116,1,14.29
EMP03430,162,1,18,137,1,13.16
EMP03431,340,2,7,102,1,17.29
EMP03432,349,1,8,123,1,0.22
EMP03433,216,0,17,181,1,2.36
EMP03434,197,1,19,11,1,6.23
EMP03435,814,45,405,2264,1,39.91
EMP03436,120,0,5,10,1,18.88
EMP03437,334,0,19,84,1,14.19
EMP03438,298,4,4,150,1,19.55
EMP03439,128,1,15,171,1,3.41
EMP03440,195,2,18,97,1,19.29
EMP03441,247,3,4,29,1,23.59
EMP03442,232,4,2,187,1,10.27
EMP03443,202,1,12,2,1,7.95
EMP03444,315,1,9,37,1,11.26
EMP03445,115,0,6,118,1,5.44
EMP03446,70,3,14,71,1,13.51
EMP03447,144,0,3,64,1,22.12
EMP03448,223,1,5,142,1,8.23
EMP03449,339,1,6,148,1,7.43
EMP03450,233,3,15,81,1,2.79
EMP03451,645,23,256,2329,1,35.75
EMP03452,349,0,3,44,1,6.01
EMP03453,171,4,16,109,1,2.26
EMP03454,106,3,14,144,1,7.32
EMP03455,97,2,7,37,1,6.18
EMP03456,311,1,13,73,1,11.98
EMP03457,117,2,8,80,1,2.67
EMP03458,1121,54,507,1830,1,49.83
EMP03459,207,2,4,170,1,22.28
EMP03460,116,4,3,108,1,11.01
EMP03461,288,3,0,22,1,5.71
EMP03462,130,1,17,95,1,13.34
EMP03463,182,0,16,25,1,2.54
EMP03464,234,0,17,15,1,18.36
EMP03465,263,3,4,25,1,3.73
EMP03466,235,3,5,12,1,2.32
EMP03467,1241,138,4248,10477,-1,61.70
EMP03468,864,48,457,1617,1,28.01
EMP03469,144,4,7,107,1,11.33
EMP03470,1152,41,311,1056,1,30.88
EMP03471,163,4,15,64,1,18.51
EMP03472,620,38,444,1232,1,25.58
EMP03473,110,3,18,90,1,2.44
EMP03474,722,50,261,2436,1,45.11
EMP03475,348,1,8,154,1,1.17
EMP03476,134,0,6,52,1,23.11
EMP03477,287,4,14,71,1,14.97
EMP03478,210,4,19,181,1,14.74
EMP03479,1116,10,326,1050,1,49.68
EMP03480,1049,17,469,824,1,42.72
EMP03481,534,39,357,1548,1,35.93
EMP03482,242,3,9,150,1,11.16
EMP03483,193,1,17,197,1,4.35
EMP03484,712,56,445,1915,1,36.89
EMP03485,50,4,5,62,1,17.15
EMP03486,226,3,11,99,1,9.82
EMP03487,119,3,8,171,1,15.02
EMP03488,80,1,17,77,1,15.33
EMP03489,272,4,5,149,1,12.37
EMP03490,609,47,293,1934,1,44.03
EMP03491,1021,45,357,1682,1,45.57
EMP03492,299,1,9,66,1,11.31
EMP03493,332,3,8,124,1,21.69
EMP03494,64,1,4,81,1,4.10
EMP03495,298,4,9,162,1,12.11
EMP03496,88,2,2,14,1,18.49
EMP03497,163,4,11,68,1,21.48
EMP03498,329,4,10,124,1,22.30
EMP03499,133,3,17,15,1,2.28
EMP03500,322,0,8,69,1,17.84
EMP03501,822,29,74,1296,1,34.25
EMP03502,1250,258,4270,14331,-1,88.18
EMP03503,285,4,2,42,1,15.77
EMP03504,207,0,9,23,1,17.34
EMP03505,269,0,15,19,1,17.65
EMP03506,176,2,4,52,1,16.17
